Participant_ID,Concept_ID,Concept_Type,Concept,Evaluation,Potency,Activity,Rating_Total,Proportion_Rated
137,341,Social Behaviors,pass something to,2,2.7,3.1,61,1
160,341,Social Behaviors,pass something to,0.4,1.4,0.1,61,1
161,341,Social Behaviors,pass something to,-0.1,0,0,61,1
167,341,Social Behaviors,pass something to,0.9,0.8,1.1,61,1
200,341,Social Behaviors,pass something to,4,4,3,61,1
207,341,Social Behaviors,pass something to,0.1,0.1,0.1,61,1
210,341,Social Behaviors,pass something to,-2.1,-1.1,-1.7,61,0.983606557
221,341,Social Behaviors,pass something to,2.3,1.8,2.5,61,1
226,341,Social Behaviors,pass something to,2.5,2.8,2.8,61,1
230,341,Social Behaviors,pass something to,2.5,1.9,3.4,61,1
240,341,Social Behaviors,pass something to,4,4,4,61,1
241,341,Social Behaviors,pass something to,-1.3,1.2,1.2,61,1
247,341,Social Behaviors,pass something to,3,3,3.3,61,1
256,341,Social Behaviors,pass something to,1.2,1,-2.1,61,1
263,341,Social Behaviors,pass something to,-0.2,0.7,0.1,61,1
281,341,Social Behaviors,pass something to,0.1,0.1,0.6,61,1
304,341,Social Behaviors,pass something to,3.9,2,2.1,61,1
308,341,Social Behaviors,pass something to,0.9,2,2,61,1
321,341,Social Behaviors,pass something to,1.3,-1.3,1.1,61,0.950819672
346,341,Social Behaviors,pass something to,4,3.4,4,61,1
366,341,Social Behaviors,pass something to,2.4,3.6,3.1,61,0.950819672
386,341,Social Behaviors,pass something to,1.1,-2,-0.9,61,1
397,341,Social Behaviors,pass something to,2.9,3.3,3.1,61,1
422,341,Social Behaviors,pass something to,4,3.8,3.9,61,1
431,341,Social Behaviors,pass something to,3.4,3.1,3.6,61,1
461,341,Social Behaviors,pass something to,4,4,4,61,1
479,341,Social Behaviors,pass something to,3,2.9,3.5,61,1
488,341,Social Behaviors,pass something to,3.1,3,1,61,1
497,341,Social Behaviors,pass something to,0.1,-0.2,-0.1,61,1
516,341,Social Behaviors,pass something to,1,1.9,2.1,61,1
520,341,Social Behaviors,pass something to,0.1,0.1,0.1,61,1
523,341,Social Behaviors,pass something to,-0.5,0.6,0.8,61,1
526,341,Social Behaviors,pass something to,-1.3,0.4,-0.4,61,1
529,341,Social Behaviors,pass something to,1.7,2.2,-1.7,61,1
549,341,Social Behaviors,pass something to,1.3,-0.8,0.4,61,1
648,341,Social Behaviors,pass something to,2.7,1.9,1.5,61,1
6,342,Asocial Behaviors,paste,0.7,1.1,2.3,61,1
8,342,Asocial Behaviors,paste,0.9,-1.2,1.1,61,1
33,342,Asocial Behaviors,paste,2.4,2.8,-1.5,61,1
42,342,Asocial Behaviors,paste,2.5,2.5,2.5,61,1
73,342,Asocial Behaviors,paste,3.4,2.6,2.7,61,1
86,342,Asocial Behaviors,paste,3,3.9,3.7,61,1
90,342,Asocial Behaviors,paste,0.1,-0.1,1.7,61,1
93,342,Asocial Behaviors,paste,0,0,0,61,1
99,342,Asocial Behaviors,paste,-0.7,-0.9,-0.5,61,1
104,342,Asocial Behaviors,paste,0,0,0.1,61,1
111,342,Asocial Behaviors,paste,1.3,-0.8,2.8,61,1
119,342,Asocial Behaviors,paste,0.1,0.1,0.1,61,1
133,342,Asocial Behaviors,paste,-1.2,0.7,0.8,61,1
134,342,Asocial Behaviors,paste,-1.4,-1,-1,61,1
137,342,Asocial Behaviors,paste,2.4,2.8,3,61,1
160,342,Asocial Behaviors,paste,-0.2,0.6,0.6,61,1
161,342,Asocial Behaviors,paste,0.1,0.1,0,61,1
167,342,Asocial Behaviors,paste,4,4,4,61,1
200,342,Asocial Behaviors,paste,4,4,3.1,61,1
207,342,Asocial Behaviors,paste,-0.1,0.1,0.1,61,1
210,342,Asocial Behaviors,paste,3.1,-1.3,1.6,61,0.983606557
221,342,Asocial Behaviors,paste,2.5,2.5,2.8,61,1
226,342,Asocial Behaviors,paste,2.4,2.9,2.3,61,1
230,342,Asocial Behaviors,paste,1.3,3.3,2.1,61,1
240,342,Asocial Behaviors,paste,4,4,4,61,1
241,342,Asocial Behaviors,paste,1.4,2.1,2.6,61,1
247,342,Asocial Behaviors,paste,0.6,-0.7,-0.4,61,1
256,342,Asocial Behaviors,paste,-1.8,-1.1,2,61,1
263,342,Asocial Behaviors,paste,-0.2,0.2,0.2,61,1
281,342,Asocial Behaviors,paste,1.4,0.9,0.9,61,1
304,342,Asocial Behaviors,paste,-0.6,1.6,2.3,61,1
308,342,Asocial Behaviors,paste,2.1,2,-1.1,61,1
321,342,Asocial Behaviors,paste,0.9,-1.2,2.1,61,0.950819672
346,342,Asocial Behaviors,paste,4,4,2.9,61,1
366,342,Asocial Behaviors,paste,0.7,0.2,0.8,61,0.950819672
386,342,Asocial Behaviors,paste,3,3,3,61,1
397,342,Asocial Behaviors,paste,2.5,3.3,3.1,61,1
422,342,Asocial Behaviors,paste,4,4,4,61,1
431,342,Asocial Behaviors,paste,3.3,2.4,3.4,61,1
461,342,Asocial Behaviors,paste,4,4,4,61,1
479,342,Asocial Behaviors,paste,1.9,1.6,2.8,61,1
488,342,Asocial Behaviors,paste,2,1.1,-3,61,1
497,342,Asocial Behaviors,paste,0,0,0,61,1
516,342,Asocial Behaviors,paste,0.2,1.9,0,61,1
520,342,Asocial Behaviors,paste,0.1,0.2,0.1,61,1
523,342,Asocial Behaviors,paste,0.8,0.6,0.7,61,1
526,342,Asocial Behaviors,paste,0.4,-1.1,1.6,61,1
529,342,Asocial Behaviors,paste,2.1,1.2,-0.9,61,1
549,342,Asocial Behaviors,paste,-1.3,-1.1,1.6,61,1
648,342,Asocial Behaviors,paste,2,2.1,0.4,61,1
6,343,Other Concepts,patch,1.9,0.9,1.3,61,1
8,343,Other Concepts,patch,2,1.5,2.2,61,1
33,343,Other Concepts,patch,2.1,1.2,3.9,61,1
42,343,Other Concepts,patch,3.3,3.4,3.4,61,1
73,343,Other Concepts,patch,3.7,2.3,3,61,1
86,343,Other Concepts,patch,2.6,3.1,3.9,61,1
90,343,Other Concepts,patch,0.2,0.6,-0.3,61,1
93,343,Other Concepts,patch,2,2.1,0,61,1
99,343,Other Concepts,patch,1.3,1.3,-0.6,61,1
104,343,Other Concepts,patch,0,0,0.2,61,1
111,343,Other Concepts,patch,2.7,3.2,3.2,61,1
119,343,Other Concepts,patch,0.1,0.1,0.1,61,1
133,343,Other Concepts,patch,-1.5,1,-0.8,61,1
134,343,Other Concepts,patch,0.3,-0.1,0.4,61,1
137,343,Other Concepts,patch,3,3.3,3.3,61,1
160,343,Other Concepts,patch,-0.2,0.4,0.3,61,1
161,343,Other Concepts,patch,0,-0.1,0.1,61,1
167,343,Other Concepts,patch,1.9,1.9,1.9,61,1
200,343,Other Concepts,patch,4,3.5,3.8,61,1
207,343,Other Concepts,patch,0.1,0.1,-0.1,61,1
210,343,Other Concepts,patch,0.5,-0.3,-0.9,61,0.983606557
221,343,Other Concepts,patch,2.6,1.6,2.5,61,1
226,343,Other Concepts,patch,2.8,2.1,2.7,61,1
230,343,Other Concepts,patch,-1.2,-1.2,2.1,61,1
240,343,Other Concepts,patch,4,4,4,61,1
241,343,Other Concepts,patch,-1.3,1.2,1.6,61,1
247,343,Other Concepts,patch,0.9,-0.2,0.6,61,1
256,343,Other Concepts,patch,1.3,1.5,1.5,61,1
263,343,Other Concepts,patch,0.2,0.2,0.1,61,1
281,343,Other Concepts,patch,2,1.1,2.1,61,1
304,343,Other Concepts,patch,0.5,0.6,0.8,61,1
308,343,Other Concepts,patch,-1,1,0.9,61,1
321,343,Other Concepts,patch,1.6,-1.3,-0.5,61,0.950819672
346,343,Other Concepts,patch,-1.5,-2.1,-2,61,1
366,343,Other Concepts,patch,1.5,0.8,-2.5,61,0.950819672
386,343,Other Concepts,patch,3.1,2,3.1,61,1
397,343,Other Concepts,patch,2.7,3.6,3,61,1
422,343,Other Concepts,patch,3.9,4,3.8,61,1
431,343,Other Concepts,patch,3,2.2,3.7,61,1
461,343,Other Concepts,patch,4,4,4,61,1
479,343,Other Concepts,patch,3.2,3,3.3,61,1
488,343,Other Concepts,patch,0,0,0,61,1
497,343,Other Concepts,patch,3,3.1,3,61,1
516,343,Other Concepts,patch,3,2.7,3,61,1
520,343,Other Concepts,patch,0.1,0.1,0.1,61,1
523,343,Other Concepts,patch,-1.1,-1,-0.6,61,1
526,343,Other Concepts,patch,0.4,-1.6,-0.8,61,1
529,343,Other Concepts,patch,0.9,1,-0.6,61,1
549,343,Other Concepts,patch,1.8,-1.2,1.2,61,1
648,343,Other Concepts,patch,1.9,0.5,1.7,61,1
5,344,Identity,peer,4,4,4,63,0.968253968
7,344,Identity,peer,3.2,2.4,3,63,0.968253968
13,344,Identity,peer,2.4,2.8,3.7,63,0.968253968
29,344,Identity,peer,2.2,1.8,2.2,63,0.968253968
48,344,Identity,peer,3.4,3.4,3.4,63,0.968253968
50,344,Identity,peer,3,2.1,1,63,0.968253968
56,344,Identity,peer,3.5,3.6,3,63,0.968253968
66,344,Identity,peer,1.2,1,0.3,63,0.968253968
85,344,Identity,peer,1.2,1.5,-0.7,63,0.968253968
97,344,Identity,peer,4,4,4,63,0.968253968
98,344,Identity,peer,1.3,2.6,3.6,63,0.968253968
103,344,Identity,peer,0.1,3.1,-0.1,63,0.968253968
109,344,Identity,peer,3,2.5,3.7,63,0.968253968
122,344,Identity,peer,2.9,2.7,4,63,0.888888889
132,344,Identity,peer,-1.3,-1.6,-0.6,63,0.968253968
135,344,Identity,peer,3.3,2.9,3.4,63,0.968253968
149,344,Identity,peer,0,1,0.4,63,0.968253968
156,344,Identity,peer,1.8,2.4,2.5,63,0.968253968
158,344,Identity,peer,-2.5,-2,-1.9,63,0.968253968
169,344,Identity,peer,1.4,1.7,1.6,63,0.952380952
172,344,Identity,peer,3.9,3.8,3.2,63,0.968253968
175,344,Identity,peer,2.5,2.4,2.6,63,0.968253968
180,344,Identity,peer,3.9,0.1,1.9,63,0.968253968
186,344,Identity,peer,1.2,2.2,1.3,63,0.968253968
187,344,Identity,peer,-0.8,-1.5,1.6,63,0.968253968
193,344,Identity,peer,2,3,3.8,63,0.968253968
195,344,Identity,peer,3.9,-1,4,63,0.968253968
199,344,Identity,peer,1.5,1.1,2.9,63,0.968253968
219,344,Identity,peer,3.3,2.4,3,63,0.968253968
224,344,Identity,peer,1.1,1.1,2.1,63,0.968253968
231,344,Identity,peer,3.6,3.1,3.9,63,0.968253968
250,344,Identity,peer,0.5,0.3,0.4,63,0.968253968
251,344,Identity,peer,1.2,2,1.9,63,0.968253968
255,344,Identity,peer,1,0.8,0.8,63,0.968253968
271,344,Identity,peer,0.1,0.1,0.1,63,0.968253968
282,344,Identity,peer,1.2,2.1,2.8,63,0.968253968
286,344,Identity,peer,-1.3,1.6,3.2,63,0.968253968
290,344,Identity,peer,2.1,2.1,2.1,63,0.968253968
303,344,Identity,peer,1.6,2.1,2.8,63,0.968253968
314,344,Identity,peer,0.1,0.1,0.1,63,0.968253968
315,344,Identity,peer,3.1,3,2.7,63,0.968253968
318,344,Identity,peer,4,1.8,-1.9,63,0.952380952
322,344,Identity,peer,3.7,3.6,3.4,63,0.968253968
326,344,Identity,peer,-4,4,-4,63,0.968253968
332,344,Identity,peer,0,0,0,63,0.968253968
343,344,Identity,peer,1.3,0.7,1.2,63,0.968253968
364,344,Identity,peer,3,1.2,2.4,63,0.968253968
409,344,Identity,peer,0.7,1.5,1.9,63,0.968253968
413,344,Identity,peer,2.1,2.2,2.2,63,0.968253968
438,344,Identity,peer,2.5,3.5,3.4,63,0.968253968
5,345,Asocial Behaviors,perform,4,4,4,63,0.968253968
7,345,Asocial Behaviors,perform,2.6,1.5,2.2,63,0.968253968
13,345,Asocial Behaviors,perform,3.8,2.8,1.7,63,0.968253968
29,345,Asocial Behaviors,perform,1.6,3.1,2.6,63,0.968253968
48,345,Asocial Behaviors,perform,3.4,3.4,3.5,63,0.968253968
50,345,Asocial Behaviors,perform,1,1.9,2.8,63,0.968253968
56,345,Asocial Behaviors,perform,3.4,2.6,3.6,63,0.968253968
66,345,Asocial Behaviors,perform,1.9,0.9,2.8,63,0.968253968
85,345,Asocial Behaviors,perform,3,2.9,2.8,63,0.968253968
97,345,Asocial Behaviors,perform,4,4,4,63,0.968253968
98,345,Asocial Behaviors,perform,0.3,1.3,3.3,63,0.968253968
103,345,Asocial Behaviors,perform,1.4,2.9,-0.5,63,0.968253968
109,345,Asocial Behaviors,perform,3.1,3.8,2.9,63,0.968253968
122,345,Asocial Behaviors,perform,1.2,1.4,1.5,63,0.888888889
132,345,Asocial Behaviors,perform,3.2,2.9,1.9,63,0.968253968
135,345,Asocial Behaviors,perform,3.4,2.7,3.2,63,0.968253968
149,345,Asocial Behaviors,perform,0.1,-0.1,-0.2,63,0.968253968
156,345,Asocial Behaviors,perform,1.8,1.2,1.2,63,0.968253968
158,345,Asocial Behaviors,perform,3.9,4,4,63,0.968253968
169,345,Asocial Behaviors,perform,1.4,1.4,1.9,63,0.952380952
172,345,Asocial Behaviors,perform,3.6,3.8,3.7,63,0.968253968
175,345,Asocial Behaviors,perform,3,3.5,2.7,63,0.968253968
180,345,Asocial Behaviors,perform,4,3.8,3.8,63,0.968253968
186,345,Asocial Behaviors,perform,1.2,0.5,0.9,63,0.968253968
187,345,Asocial Behaviors,perform,0.1,3,3.3,63,0.968253968
193,345,Asocial Behaviors,perform,3.9,2.1,3,63,0.968253968
195,345,Asocial Behaviors,perform,-2.7,-3,-3.9,63,0.968253968
199,345,Asocial Behaviors,perform,2.1,3.1,1.4,63,0.968253968
219,345,Asocial Behaviors,perform,1.9,1.6,2.3,63,0.968253968
224,345,Asocial Behaviors,perform,3,2.2,2.9,63,0.968253968
231,345,Asocial Behaviors,perform,4,4,4,63,0.968253968
250,345,Asocial Behaviors,perform,0.4,0.4,0.5,63,0.968253968
251,345,Asocial Behaviors,perform,2.7,3.1,2.9,63,0.968253968
255,345,Asocial Behaviors,perform,1.5,1.2,0.8,63,0.968253968
271,345,Asocial Behaviors,perform,2,2,0.3,63,0.968253968
282,345,Asocial Behaviors,perform,-2.5,-1.1,2,63,0.968253968
286,345,Asocial Behaviors,perform,-1.7,-1.6,1.5,63,0.968253968
290,345,Asocial Behaviors,perform,3,2.1,3,63,0.968253968
303,345,Asocial Behaviors,perform,0.9,1.4,2.6,63,0.968253968
314,345,Asocial Behaviors,perform,0.1,0.2,0.2,63,0.968253968
315,345,Asocial Behaviors,perform,2,2.1,0,63,0.968253968
318,345,Asocial Behaviors,perform,2.9,1.9,2.5,63,0.952380952
322,345,Asocial Behaviors,perform,3.5,3.6,3.9,63,0.968253968
326,345,Asocial Behaviors,perform,4,-4,4,63,0.968253968
332,345,Asocial Behaviors,perform,-0.1,0,0,63,0.968253968
343,345,Asocial Behaviors,perform,0.9,1,1.3,63,0.968253968
364,345,Asocial Behaviors,perform,1.7,1.9,2.6,63,0.968253968
409,345,Asocial Behaviors,perform,0.6,2.5,1.2,63,0.968253968
413,345,Asocial Behaviors,perform,3,2.9,3.1,63,0.968253968
438,345,Asocial Behaviors,perform,2.1,2.2,2.6,63,0.968253968
5,346,Other Concepts,performance,4,4,4,63,0.968253968
7,346,Other Concepts,performance,2.3,3,2.6,63,0.968253968
13,346,Other Concepts,performance,1.9,2.7,3.5,63,0.968253968
29,346,Other Concepts,performance,2.3,1.7,2.1,63,0.968253968
48,346,Other Concepts,performance,3.7,3.5,3.6,63,0.968253968
50,346,Other Concepts,performance,1.9,2.9,3.8,63,0.968253968
56,346,Other Concepts,performance,3.2,3.6,1.9,63,0.968253968
66,346,Other Concepts,performance,1.3,0.8,0.8,63,0.968253968
85,346,Other Concepts,performance,-0.2,0.7,1.7,63,0.968253968
97,346,Other Concepts,performance,4,3.9,4,63,0.968253968
98,346,Other Concepts,performance,1.8,3.8,2.4,63,0.968253968
103,346,Other Concepts,performance,0.7,2.7,2.8,63,0.968253968
109,346,Other Concepts,performance,2.7,3.5,2.7,63,0.968253968
122,346,Other Concepts,performance,0.3,0.5,0.7,63,0.888888889
132,346,Other Concepts,performance,0.2,0.2,-1.5,63,0.968253968
135,346,Other Concepts,performance,3,3,3.2,63,0.968253968
149,346,Other Concepts,performance,0.3,0.4,0.5,63,0.968253968
156,346,Other Concepts,performance,1.5,1.1,1.1,63,0.968253968
158,346,Other Concepts,performance,3.9,3.9,3.9,63,0.968253968
169,346,Other Concepts,performance,1.8,1.7,2,63,0.952380952
172,346,Other Concepts,performance,3.8,3.9,3.9,63,0.968253968
175,346,Other Concepts,performance,2.8,3.3,1.4,63,0.968253968
180,346,Other Concepts,performance,3.8,3.5,3.6,63,0.968253968
186,346,Other Concepts,performance,1.7,0.8,1.9,63,0.968253968
187,346,Other Concepts,performance,-2.3,2.1,2.4,63,0.968253968
193,346,Other Concepts,performance,2,3.1,2,63,0.968253968
195,346,Other Concepts,performance,-2.5,3,3.8,63,0.968253968
199,346,Other Concepts,performance,1.9,2.8,1.2,63,0.968253968
219,346,Other Concepts,performance,2.2,2.2,2,63,0.968253968
224,346,Other Concepts,performance,2,3,1.8,63,0.968253968
231,346,Other Concepts,performance,4,4,4,63,0.968253968
250,346,Other Concepts,performance,0.6,0.4,0.4,63,0.968253968
251,346,Other Concepts,performance,2.2,3,3.1,63,0.968253968
255,346,Other Concepts,performance,-0.6,-0.7,-0.5,63,0.968253968
271,346,Other Concepts,performance,0.1,0.1,0.1,63,0.968253968
282,346,Other Concepts,performance,3.5,2.8,1.6,63,0.968253968
286,346,Other Concepts,performance,1.9,3,-1.9,63,0.968253968
290,346,Other Concepts,performance,3.9,3.1,4,63,0.968253968
303,346,Other Concepts,performance,1.3,1.5,2.6,63,0.968253968
314,346,Other Concepts,performance,0.1,0.1,0.1,63,0.968253968
315,346,Other Concepts,performance,3.3,3.1,-3.3,63,0.968253968
318,346,Other Concepts,performance,2.2,2.6,2.6,63,0.952380952
322,346,Other Concepts,performance,3.9,3.9,3.7,63,0.968253968
326,346,Other Concepts,performance,4,-4,4,63,0.968253968
332,346,Other Concepts,performance,1,0,0,63,0.968253968
343,346,Other Concepts,performance,2.4,2.5,2.6,63,0.968253968
364,346,Other Concepts,performance,1.7,1,0.5,63,0.968253968
409,346,Other Concepts,performance,0.5,1.3,0.9,63,0.968253968
413,346,Other Concepts,performance,2.9,2.9,3.1,63,0.968253968
438,346,Other Concepts,performance,2.5,3.3,3.5,63,0.968253968
10,347,Modifiers,peripheral,1.2,1.1,-1.1,58,1
17,347,Modifiers,peripheral,2.6,1.4,1,58,1
18,347,Modifiers,peripheral,1.1,1.6,0.6,58,1
20,347,Modifiers,peripheral,0,0.8,0.5,58,1
21,347,Modifiers,peripheral,1.1,0.5,0.6,58,1
23,347,Modifiers,peripheral,4,1.8,1.8,58,1
31,347,Modifiers,peripheral,3.4,3.3,3.2,58,1
45,347,Modifiers,peripheral,1.2,-0.3,0.9,58,1
59,347,Modifiers,peripheral,2.6,2.1,1.6,58,1
64,347,Modifiers,peripheral,3.1,3.1,2.1,58,1
68,347,Modifiers,peripheral,-0.9,-0.7,-0.4,58,1
72,347,Modifiers,peripheral,0.2,-0.4,-0.5,58,1
79,347,Modifiers,peripheral,2.2,1.1,2.1,58,1
106,347,Modifiers,peripheral,3,2.9,-4,58,1
117,347,Modifiers,peripheral,1.6,1.8,1.9,58,1
129,347,Modifiers,peripheral,3,3.4,3.1,58,1
143,347,Modifiers,peripheral,3.7,2.9,3.3,58,1
155,347,Modifiers,peripheral,4,4,4,58,1
196,347,Modifiers,peripheral,0.3,0.4,0.3,58,1
209,347,Modifiers,peripheral,2.1,2.1,2.2,58,1
216,347,Modifiers,peripheral,-2.4,-0.8,-1,58,1
234,347,Modifiers,peripheral,0.1,0.5,0.1,58,1
245,347,Modifiers,peripheral,1,1.1,1.1,58,1
264,347,Modifiers,peripheral,0.1,0.1,0.1,58,1
267,347,Modifiers,peripheral,1.8,1.2,-0.2,58,1
305,347,Modifiers,peripheral,1.8,1.4,1.1,58,1
311,347,Modifiers,peripheral,3.1,4,0.4,58,1
320,347,Modifiers,peripheral,4,4,4,58,1
359,347,Modifiers,peripheral,-0.7,1.5,-2.4,58,1
370,347,Modifiers,peripheral,1.3,1,1.2,58,1
378,347,Modifiers,peripheral,1.2,-0.2,-1.2,58,1
387,347,Modifiers,peripheral,2.6,-0.2,-0.6,58,1
410,347,Modifiers,peripheral,1.2,0.4,-1,58,1
420,347,Modifiers,peripheral,2,2.6,1.4,58,1
421,347,Modifiers,peripheral,2,0.6,0.5,58,1
427,347,Modifiers,peripheral,3.9,3.3,,58,1
449,347,Modifiers,peripheral,3.2,2.9,3.2,58,1
458,347,Modifiers,peripheral,1.7,2.7,1.8,58,1
465,347,Modifiers,peripheral,0.4,0.4,0.3,58,1
466,347,Modifiers,peripheral,2.7,1.2,-1.3,58,1
470,347,Modifiers,peripheral,1.5,-0.9,1.3,58,1
477,347,Modifiers,peripheral,2.8,2.8,2.9,58,1
483,347,Modifiers,peripheral,3.3,3.3,2.6,58,1
487,347,Modifiers,peripheral,2.4,2.5,-1.3,58,1
489,347,Modifiers,peripheral,3,1.1,-2,58,1
492,347,Modifiers,peripheral,0.1,0.1,0.4,58,1
493,347,Modifiers,peripheral,3.6,4,4,58,1
495,347,Modifiers,peripheral,1.1,1,1.7,58,1
496,347,Modifiers,peripheral,1,-1,-1,58,1
498,347,Modifiers,peripheral,0.2,-1.6,-1.9,58,1
11,348,Identity,poor english / bad english,3.7,1.7,2.8,62,0.967741935
26,348,Identity,poor english / bad english,3.9,3.8,2.1,62,0.967741935
32,348,Identity,poor english / bad english,-4,-3.9,-3.9,62,0.967741935
49,348,Identity,poor english / bad english,0.1,-0.1,0.1,62,0.967741935
62,348,Identity,poor english / bad english,-0.5,-1.5,-1,62,0.967741935
84,348,Identity,poor english / bad english,-1.8,-2.4,-4,62,0.967741935
87,348,Identity,poor english / bad english,-3.9,-2,-3.1,62,0.967741935
88,348,Identity,poor english / bad english,-3.7,-3.9,-3.7,62,0.967741935
92,348,Identity,poor english / bad english,1.9,3.3,4,62,0.967741935
102,348,Identity,poor english / bad english,0.3,0.1,0.1,62,0.967741935
112,348,Identity,poor english / bad english,2.5,2.3,2.2,62,0.967741935
116,348,Identity,poor english / bad english,-1,-0.8,1.7,62,0.967741935
127,348,Identity,poor english / bad english,-4,-4,-4,62,0.967741935
145,348,Identity,poor english / bad english,2.4,2.8,2.5,62,0.967741935
152,348,Identity,poor english / bad english,2,3.1,4,62,0.967741935
157,348,Identity,poor english / bad english,-1,-3,-3.1,62,0.967741935
162,348,Identity,poor english / bad english,0.5,-1.6,0.5,62,0.967741935
171,348,Identity,poor english / bad english,1,2,-2.1,62,0.967741935
225,348,Identity,poor english / bad english,-1.3,-0.4,-0.2,62,0.967741935
235,348,Identity,poor english / bad english,-2.4,-1.3,2.2,62,0.967741935
236,348,Identity,poor english / bad english,0.1,0,-0.2,62,0.967741935
239,348,Identity,poor english / bad english,0,-1.7,-0.9,62,0.967741935
249,348,Identity,poor english / bad english,-0.9,-0.8,-0.5,62,0.967741935
257,348,Identity,poor english / bad english,1.7,0.9,0.7,62,0.967741935
261,348,Identity,poor english / bad english,0,-2,-1,62,0.967741935
277,348,Identity,poor english / bad english,1.1,1.1,1.6,62,0.967741935
298,348,Identity,poor english / bad english,-2.1,-3,-4,62,0.967741935
299,348,Identity,poor english / bad english,3.1,2.2,2.6,62,0.967741935
302,348,Identity,poor english / bad english,-3,-3.6,-3.2,62,0.967741935
361,348,Identity,poor english / bad english,1.4,-0.9,-1.3,62,0.967741935
373,348,Identity,poor english / bad english,1.9,1.7,2.9,62,0.887096774
389,348,Identity,poor english / bad english,3.7,3.7,3.7,62,0.967741935
401,348,Identity,poor english / bad english,1.3,-1.4,2.3,62,0.967741935
402,348,Identity,poor english / bad english,1.4,1.1,0.9,62,0.967741935
406,348,Identity,poor english / bad english,-4,-4,0.1,62,0.967741935
416,348,Identity,poor english / bad english,3.6,3.7,3.7,62,0.967741935
424,348,Identity,poor english / bad english,1.3,1.6,1.2,62,0.967741935
